Sentence #,Sentence,POS,Tag
Sentence: 42779,"Speculation over the existence of a "" southern land "" was not confirmed until the early 1820s when British and American commercial operators and British and Russian national expeditions began exploring the Antarctic Peninsula region and other areas south of the Antarctic Circle .","['NN', 'IN', 'DT', 'NN', 'IN', 'DT', '``', 'JJ', 'NN', '``', 'VBD', 'RB', 'VBN', 'IN', 'DT', 'JJ', 'NNS', 'WRB', 'JJ', 'CC', 'JJ', 'JJ', 'NNS', 'CC', 'JJ', 'CC', 'JJ', 'JJ', 'NNS', 'VBD', 'VBG', 'DT', 'NNP', 'NNP', 'NN', 'CC', 'JJ', 'NNS', 'RB', 'IN', 'DT', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'O', 'B-gpe', 'O', 'O', 'O', 'B-gpe', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 42780,Not until 1840 was it established that Antarctica was indeed a continent and not just a group of islands or an area of ocean .,"['RB', 'IN', 'CD', 'VBD', 'PRP', 'VBN', 'IN', 'NNP', 'VBD', 'RB', 'DT', 'NN', 'CC', 'RB', 'RB', 'DT', 'NN', 'IN', 'NNS', 'CC', 'DT', 'NN', 'IN', 'NN', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42781,"Several exploration "" firsts "" were achieved in the early 20th century , but generally the area saw little human activity .","['JJ', 'NN', '``', 'NNS', '``', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'JJ', 'NN', ',', 'CC', 'RB', 'DT', 'NN', 'VBD', 'JJ', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42782,"Following World War II , however , there was an upsurge in scientific research on the continent .","['VBG', 'NNP', 'NNP', 'NNP', ',', 'RB', ',', 'EX', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'B-eve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42783,"A number of countries have set up a range of year-round and seasonal stations , camps , and refuges to support scientific research in Antarctica .","['DT', 'NN', 'IN', 'NNS', 'VBP', 'VBN', 'RP', 'DT', 'NN', 'IN', 'JJ', 'CC', 'JJ', 'NNS', ',', 'NNS', ',', 'CC', 'VBZ', 'TO', 'VB', 'JJ', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42784,"Seven have made territorial claims , but not all countries recognize these claims .","['CD', 'VBP', 'VBN', 'JJ', 'NNS', ',', 'CC', 'RB', 'DT', 'NNS', 'VBP', 'DT', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42785,"In order to form a legal framework for the activities of nations on the continent , an Antarctic Treaty was negotiated that neither denies nor gives recognition to existing territorial claims ; signed in 1959 , it entered into force in 1961 .","['IN', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNS', 'IN', 'NNS', 'IN', 'DT', 'NN', ',', 'DT', 'NNP', 'NNP', 'VBD', 'VBN', 'IN', 'DT', 'VBZ', 'CC', 'VBZ', 'NN', 'TO', 'VBG', 'JJ', 'NNS', ';', 'VBN', 'IN', 'CD', ',', 'PRP', 'VBD', 'IN', 'NN', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 42786,"Tourism is the mainstay of the small open Aruban economy , together with offshore banking .","['NNP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', ',', 'RB', 'IN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42787,Oil refining and storage ended in 2009 .,"['NN', 'NN', 'CC', 'NN', 'VBN', 'IN', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 42788,The rapid growth of the tourism sector over the last decade has resulted in a substantial expansion of other activities .,"['DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42789,Over 1.5 million tourists per year visit Aruba with 75 % of those from the US .,"['IN', 'CD', 'CD', 'NNS', 'IN', 'NN', 'NN', 'NNP', 'IN', 'CD', 'NN', 'IN', 'DT', 'IN', 'DT', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42790,Construction continues to boom with hotel capacity five times the 1985 level .,"['NN', 'VBZ', 'TO', 'VB', 'IN', 'NN', 'NN', 'CD', 'NNS', 'DT', 'CD', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O']"
Sentence: 42791,Tourist arrivals rebounded strongly following a dip after the 11 September 2001 attacks .,"['NNP', 'NNS', 'VBD', 'RB', 'VBG', 'DT', 'NN', 'IN', 'DT', 'CD', 'NNP', 'CD', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O']"
Sentence: 42792,The government has made cutting the budget and trade deficits a high priority .,"['DT', 'NN', 'VBZ', 'VBN', 'VBG', 'DT', 'NN', 'CC', 'NN', 'NNS', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42793,"AN ASS , carrying a load of wood , passed through a pond .","['DT', 'NN', ',', 'VBG', 'DT', 'NN', 'IN', 'NN', ',', 'VBN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42794,"As he was crossing through the water he lost his footing , stumbled and fell , and not being able to rise on account of his load , groaned heavily .","['IN', 'PRP', 'VBD', 'VBG', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'PRP$', 'NN', ',', 'VBD', 'CC', 'VBD', ',', 'CC', 'RB', 'VBG', 'JJ', 'TO', 'VB', 'IN', 'NN', 'IN', 'PRP$', 'NN', ',', 'VBD', 'RB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42795,"Some Frogs frequenting the pool heard his lamentation , and said , "" What would you do if you had to live here always as we do , when you make such a fuss about a mere fall into the water ? ""","['DT', 'NNS', 'VBG', 'DT', 'NN', 'VBD', 'PRP$', 'NN', ',', 'CC', 'VBD', ',', '``', 'WP', 'MD', 'PRP', 'VB', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'RB', 'RB', 'IN', 'PRP', 'VBP', ',', 'WRB', 'PRP', 'VBP', 'JJ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42796,Men often bear little grievances with less courage than they do large misfortunes .,"['NNS', 'RB', 'VBP', 'JJ', 'NNS', 'IN', 'JJR', 'NN', 'IN', 'PRP', 'VBP', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42797,"Australia 's cricket team has scored 351-7 declared in its second innings , leaving India a massive target of nearly 500 runs after the third day of their first test in Melbourne .","['NNP', 'POS', 'NN', 'NN', 'VBZ', 'VBN', 'CD', 'VBN', 'IN', 'PRP$', 'JJ', 'NN', ',', 'VBG', 'NNP', 'DT', 'JJ', 'NN', 'IN', 'RB', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'IN', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42798,Australian batsmen Michael Clarke and Phil Jaques led the home side with Clarke scoring 73 runs and Jaques adding another 51 .,"['JJ', 'NNS', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'NNP', 'VBG', 'CD', 'NNS', 'CC', 'NNP', 'VBG', 'DT', 'CD', '.']","['B-gpe', 'O', 'B-per', 'I-per', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O']"
Sentence: 42799,Brad Hogg scored 34 runs and Brett Lee added another 12 for Australia .,"['NNP', 'NNP', 'VBD', 'CD', 'NNS', 'CC', 'NNP', 'NNP', 'VBD', 'DT', 'CD', 'IN', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42800,Indian bowler Harbhajan Singh took three for 101 while Anil Kumble was two for 102 .,"['JJ', 'NN', 'NNP', 'NNP', 'VBD', 'CD', 'IN', 'CD', 'IN', 'NNP', 'NNP', 'VBD', 'CD', 'IN', 'CD', '.']","['B-gpe', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 42801,India was 6 without loss after surviving eight overs before stumps .,"['NNP', 'VBD', 'CD', 'IN', 'NN', 'IN', 'VBG', 'CD', 'NNS', 'IN', 'NNS', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42802,The Indians have their work cut out for them - they need 493 runs in 10 wickets .,"['DT', 'NNS', 'VBP', 'PRP$', 'NN', 'VBN', 'RP', 'IN', 'PRP', 'IN', 'PRP', 'VBP', 'CD', 'NNS', 'IN', 'CD', 'NNS', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42803,The highest successful run-chase at Melbourne was England 's 332 runs against Australia in the 1928 - 1929 Ashes series .,"['DT', 'JJS', 'JJ', 'NN', 'IN', 'NNP', 'VBD', 'NNP', 'POS', 'CD', 'NNS', 'IN', 'NNP', 'IN', 'DT', 'CD', ':', 'CD', 'NNP', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O']"
Sentence: 42804,Only three teams have ever achieved what India must to win the match .,"['RB', 'CD', 'NNS', 'VBP', 'RB', 'VBN', 'WP', 'NNP', 'MD', 'TO', 'VB', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42805,Poland 's defense minister has announced plans to cut his country 's forces in Iraq by almost one third next year .,"['NNP', 'POS', 'NN', 'NN', 'VBZ', 'VBN', 'NNS', 'TO', 'VB', 'PRP$', 'NN', 'POS', 'NNS', 'IN', 'NNP', 'IN', 'RB', 'CD', 'JJ', 'JJ', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O']"
Sentence: 42806,"Minister Jerzy Szmajdzinski said the number of Polish troops remaining in Iraq in mid-February will stand at 1,700 .","['NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'VBG', 'IN', 'NNP', 'IN', 'NNP', 'MD', 'VB', 'IN', 'CD', '.']","['B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42807,He said another 700 will remain in Poland on standby in case of emergency .,"['PRP', 'VBD', 'DT', 'CD', 'MD', 'VB', 'IN', 'NNP', 'IN', 'NN', 'IN', 'NN', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42808,The withdrawal is to follow Iraq 's parliamentary elections .,"['DT', 'NN', 'VBZ', 'TO', 'VB', 'NNP', 'POS', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O']"
Sentence: 42809,"Poland has about 2,400 soldiers in Iraq .","['NNP', 'VBZ', 'IN', 'CD', 'NNS', 'IN', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42810,"It is the third largest contributor of troops to the international stabilization forces in that country , after the United States and Britain .","['PRP', 'VBZ', 'DT', 'JJ', 'JJS', 'NN', 'IN', 'NNS', 'TO', 'DT', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', ',', 'IN', 'DT', 'NNP', 'NNPS', 'CC', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O']"
Sentence: 42811,"Poland commands a 6,500-strong international force south of Baghdad .","['NNP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'NNP', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42812,"World and European champion Germany remains atop the latest International Football Federation ( FIFA ) women 's soccer rankings , with the Olympic champion U.S. team second .","['NNP', 'CC', 'JJ', 'NN', 'NNP', 'VBZ', 'IN', 'DT', 'JJS', 'NNP', 'NNP', 'NNP', 'LRB', 'NNP', 'RRB', 'NNS', 'POS', 'NN', 'NNS', ',', 'IN', 'DT', 'JJ', 'JJ', 'NNP', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O']"
Sentence: 42813,"Norway is third followed by Brazil , France , and Sweden .","['NNP', 'VBZ', 'JJ', 'VBN', 'IN', 'NNP', ',', 'NNP', ',', 'CC', 'NNP', '.']","['B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O']"
Sentence: 42814,"North Korea is seventh followed by Denmark , which rose one place to eighth .","['NNP', 'NNP', 'VBZ', 'JJ', 'VBN', 'IN', 'NNP', ',', 'WDT', 'VBD', 'CD', 'NN', 'TO', 'NN', '.']","['B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42815,China dropped one place to ninth in the world and Italy remained in 10th place .,"['NNP', 'VBD', 'CD', 'NN', 'TO', 'VB', 'IN', 'DT', 'NN', 'CC', 'NNP', 'VBD', 'IN', 'JJ', 'NN', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O', 'O']"
Sentence: 42816,"Outside the top 10 , the big winner was Russia which came through three Women 's World Cup qualifiers without losing a match and is 13th in the world .","['IN', 'DT', 'JJ', 'CD', ',', 'DT', 'JJ', 'NN', 'VBD', 'NNP', 'WDT', 'VBD', 'IN', 'CD', 'NNP', 'POS', 'NNP', 'NNP', 'NNS', 'IN', 'VBG', 'DT', 'NN', 'CC', 'VBZ', 'JJ', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O']"
Sentence: 42817,There are now 124 teams in the FIFA Women 's World Rankings .,"['EX', 'VBP', 'RB', 'CD', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O']"
Sentence: 42818,"The rankings are published four times a year and the next ranking will be issued December 16 , 2005 .","['DT', 'NNS', 'VBP', 'VBN', 'CD', 'NNS', 'DT', 'NN', 'CC', 'DT', 'JJ', 'NN', 'MD', 'VB', 'VBN', 'NNP', 'CD', ',', 'CD', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O']"
Sentence: 42819,A top Palestinian official has announced a series of new measures to increase public safety and end factional strife in the Gaza Strip .,"['DT', 'JJ', 'NN', 'NN', 'VBZ', 'VBN', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'TO', 'VB', 'JJ', 'NN', 'CC', 'NN', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', '.']","['O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 42820,"Rashid Abu Shbak , a senior security official said Saturday the measures include the disbanding of the Department of Protection and Security , a group Gazans have nicknamed "" death squad . ""","['NNP', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NN', 'NN', 'VBD', 'NNP', 'DT', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NNP', 'IN', 'NNP', 'CC', 'NNP', ',', 'DT', 'NN', 'NNPS', 'VBP', 'VBN', '``', 'NN', 'NN', '.', '``']","['B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42821,The 70-member squad has faced accusations of corruption and intimidating the public .,"['DT', 'JJ', 'NN', 'VBZ', 'VBN', 'NNS', 'IN', 'NN', 'CC', 'VBG', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42822,Mr. Shbak also announced that the dominant Fatah faction will work to merge its several militant groups in order to end intra-Palestinian violence and factional infighting .,"['NNP', 'NNP', 'RB', 'VBD', 'IN', 'DT', 'JJ', 'NNP', 'NN', 'MD', 'VB', 'TO', 'VB', 'PRP$', 'JJ', 'JJ', 'NNS', 'IN', 'NN', 'TO', 'VB', 'JJ', 'NN', 'CC', 'JJ', 'NN', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42823,"Palestinian territories have seen an upsurge in factional strife in the months preceding the death of longtime Palestinian leader Yasser Arafat , who died on November 11 .","['JJ', 'NNS', 'VBP', 'VBN', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NNS', 'VBG', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', ',', 'WP', 'VBD', 'IN', 'NNP', 'CD', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 42824,"Separately , a lecturer at Gaza City 's al-Azhar university was killed when a bomb exploded at his university office .","['RB', ',', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'JJ', 'NN', 'VBD', 'VBN', 'WRB', 'DT', 'NN', 'VBD', 'IN', 'PRP$', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42825,Bolivians demanding the nationalization of the country 's energy industry have taken over several oil fields belonging to a Spanish oil company .,"['NNS', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'POS', 'NN', 'NN', 'VBP', 'VBN', 'RP', 'JJ', 'NN', 'NNS', 'VBG', 'TO', 'DT', 'JJ', 'NN', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O']"
Sentence: 42826,Officials say protesters occupied the fields near the eastern city of Santa Cruz Wednesday .,"['NNS', 'VBP', 'NNS', 'VBD', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'B-tim', 'O']"
Sentence: 42827,The latest protest action comes one day before legislators are scheduled to vote on whether to accept President Carlos Mesa 's resignation .,"['DT', 'JJS', 'NN', 'NN', 'VBZ', 'CD', 'NN', 'IN', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'IN', 'IN', 'TO', 'VB', 'NNP', 'NNP', 'NNP', 'POS', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O']"
Sentence: 42828,"President Mesa submitted his resignation Monday , saying he could no longer lead the poor Andean nation in the face of continuing large demonstrations over his government 's policies .","['NNP', 'NNP', 'VBD', 'PRP$', 'NN', 'NNP', ',', 'VBG', 'PRP', 'MD', 'RB', 'RB', 'VB', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'VBG', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'POS', 'NNS', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42829,"Mr. Mesa tried to resign earlier this year , but lawmakers rejected his offer .","['NNP', 'NNP', 'VBD', 'TO', 'VB', 'RBR', 'DT', 'NN', ',', 'CC', 'NNS', 'VBD', 'PRP$', 'NN', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42830,"Thursday 's special legislative session is scheduled to take place in the city of Sucre , south of the capital La Paz .","['NNP', 'POS', 'JJ', 'JJ', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'NN', 'IN', 'DT', 'NN', 'NNP', 'NNP', '.']","['B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 42831,The Senate president would be next in line to replace Mr. Mesa .,"['DT', 'NNP', 'NN', 'MD', 'VB', 'JJ', 'IN', 'NN', 'TO', 'VB', 'NNP', 'NNP', '.']","['O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O']"
Sentence: 42832,France 's Richard Gasquet will meet Max Mirnyi of Belarus in the final of the Nottingham Open tennis tournament Saturday after both scored semifinal wins in England .,"['NNP', 'POS', 'NNP', 'NNP', 'MD', 'VB', 'NNP', 'NNP', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'NN', 'NNP', 'IN', 'DT', 'VBD', 'JJ', 'NNS', 'IN', 'NNP', '.']","['B-geo', 'O', 'B-per', 'I-per', 'O', 'O', 'B-per', 'I-per', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-eve', 'I-eve', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42833,"The fourth-seeded Gasquet beat fifth seed Taylor Dent of the United States in straight sets , 06-Apr , 06-Feb .","['DT', 'JJ', 'NNP', 'VBD', 'JJ', 'NN', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'NNPS', 'IN', 'JJ', 'NNS', ',', 'CD', ',', 'CD', '.']","['O', 'O', 'B-per', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42834,"Mirnyi , seeded eighth , also won in straight sets , but he had a more difficult time .","['NNP', ',', 'JJ', 'NN', ',', 'RB', 'VBD', 'IN', 'JJ', 'NNS', ',', 'CC', 'PRP', 'VBD', 'DT', 'RBR', 'JJ', 'NN', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 42835,"He beat seventh-seeded Olivier Rochus of Belgium , 06-Apr , 07-May .","['PRP', 'VBD', 'JJ', 'NNP', 'NNP', 'IN', 'NNP', ',', 'CD', ',', 'CD', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O']"
